video_id,final_views
s06zzOK9_pY,5718
AVD2TkgxPEU,40319
tmyWHA0n3Gg,596057
eFjoCBv1QF4,5088
hHbGd_r44rs,9899
YuVOmqK5AKk,8474
5GcOtqjfiAM,14848
tcTXI8cX5X4,4565
RR3kECYT1mc,1347
MKjskSq67Hc,4014
UQO86dd3vu0,3170
lx7Ifk0SCUM,32411
_zAM0MBZiVU,2067
__iK6SVvaZk,13576
6pBEEZhTGbQ,7237
H2IeY53od-I,1536
EB7Ga_L_F0w,4323
vOXOyVj2rS0,28026
3QBCG7AXI94,12969
cF7YSB_qmN8,3306
PjedMfmIuF0,7085
mNMnJQFQcoA,29783
nFzBhTaTbxc,3840
6AVG0ffsxvQ,9017
0mtwHV5IZMk,1326
osS3bhFA29M,3042
MS9I0_RwLaI,3511
_A1V_fkBPyI,32825
OyzNQpFOEXI,75998
5LWKN7JecZ0,558085
1aq_3BhnBdQ,2621
I73sAm4fmOw,174330
mKD9mWLN8KA,1990
QtPWOndCEC0,2475
gO_AKJbc7tU,1069
EvCb9DjqwUI,32886
_Sj9vcJwtrA,31971
qe8Xvd_agiY,2230
A1LRJnmQSx0,22265
Dh9AUY1bk18,3247
VIg_ZmvBRbI,9136
LIUQBVKFDoY,23151
pVCLyG17IXM,21466
vqcjBDVCSZU,27867
mpjvXLOgdU0,3395
TfJZwwDRpLA,1230
LqUtbQn2Ye4,33494
6ukGEj5dJy0,24889
eoUFBMjdYmk,11337
EDND3A7SoLc,27196
KYmRceYxvaI,17046
tgbuGNmiC0M,7231
G66XBGs0M4E,20745
mOH0JviuOV0,232
RsFSbN7ybBY,22004
0fptSe-IDHA,7043
CCUU_1eyqXI,60807
1J7scWjWxcw,142291
SR0luOtj5Pc,10505
V1nJ3sxoEEw,1003
qyfsbOsiqmA,4823
OGP6oE7m29I,10151
fmrTxB-mP6g,743
iWjlrbTqyyQ,11289
sUZ2mVDQZAg,2295
pKtGKGeeKa0,2962
cR8HwgqZX9Q,2995
lYqPFRYKK8s,4207
uX1CtpFOPn0,17143
5k-YzhiZ0hE,4178
2kJ_a4aSQwE,97249
thNJcracd2o,273
tqOfiD-x78o,32847
jE0eNoj64OA,126588
oxPG_4KnMto,2475
BqPjRUtBNSw,27676
-G505QgrBeY,4161
UpnB3MmPaXU,68203
NTPGSHis2-A,1896
A2CGHw5m25I,855851
hXAO0qKy3so,1493
8pIj19JdLiM,60883
Ro92UlN_-pY,13295
cR80bkGDb14,885
I6aWAS4o6Mg,10523
wQEHPjkkYW0,2638
dIoKq1gDU-k,6015
YyJ6eXJquHg,2366
hh83YRdoDKY,1024
wAdv4g2f0WE,3291
laHyeAErXu8,805
_X-AorwsQSc,1729
h8nxgZTNndQ,29287
yU-3SevoUyg,33194
ll8OvP00dRA,41726
tRYpA_G2Wdc,824
FWjWai-kVSw,452077
Z9sbGtqfmwo,3673
DkCC0lyTNgc,34159
95YHypMB43o,95268
s1mh3QySkBM,187
ceEzmWzVlyA,6686
q7E55WK1V8E,4528
L_0uE1XiGhk,209
gnqUieW07Wg,24654
jxMgHKWdxn8,52520
H7RXnw7sY-8,16498
wi8JjBUJQ1s,605268
JCzZXS6Fc-g,24511
_bHOnbvAjhY,16677
jew-hh47M8Q,8002
lUGbepGlLzc,22160
vSaTL4MyULc,26219
iDzEhR22zog,52916
9JYmnJmWmww,35849
JBeE70p3M6Q,16292
bo3xvn6DjAk,47479
GCLDvgjqGy0,4175
N79lL9D7IUs,167130
y1uwJfdhbC8,1774
oglRa4en2bc,7781
dQdqQSm7_sc,1433
amJqz_ubqGs,28370
vHtybqj6Kuc,2970
wZKjsp_QimU,6292
OJWzZXTUODY,26149
a4TmurgPHFc,913
8dNIiu5tOHA,34236
8htaKDvGq9I,1731
HvGsrhenpB4,2557
Uv1R8QSvLms,42961
AsCH1-Be3dY,38517
ScnttYJiq8A,18314
d6yY3a4_wvA,1358
XbgnqIbHKwM,9059
4LOYyNh2A0g,4109
UAmBnWi0cYc,2890
cuhAXSrFBRU,914
ot4T2IgVgks,8313
iJvPodd6FVA,26064
k_E0zYGjsP4,593
Iz5Ui3LP8Yc,1217
JrELndP6Sz8,118
l0v7rbLOEn4,10839
SOlzOnhZDE0,2960
F-31DxN2Hts,652
VgbxgJ8jDhQ,43449
iV4QUNwauKw,40825
-axAHSfT4rY,79647
T8UNZXdgQ0g,276417
w4ejgzEEbhA,2907
50A9v12SjMA,14247
KUsBzN0O_EI,76211
cHGAhCDzl6s,34712
_ZWpswESl-4,30577
PNiPulqqW5M,1006
wNYneIqMMp4,5065
9hAZ0hLEfs0,2143
J9vTnn7MfjY,5443
bp1V2X_PJH8,5726
n-EmV8D3CiQ,1327
bnAqUCuDoLI,25168
54s_3Bswgcc,13414
KYz2e6ZOdCw,1202
Giw6_Bb_tcw,1712
sso8Dslkixo,18788
oVM6Bqypm6E,1936
53q1rENFhPE,8414
bFq_tTy8SvE,14218
pVb0H_KIiqY,646
PBuow0wQKmg,150470
RgjDAlgUUVo,20315
1eKf_VxgO4M,14674
zEp5IKxy-xA,2167
tDw2TIOrAgI,74600
lXXj21N9EtM,71377
kkYfQ8EUX70,7301
FOqPTBq50Co,14442
oKEgWaB8vcA,1508
PuL8yZ8qPGM,26988
-18ZUTJyJPE,72466
IcDexrFAWNw,28494
RLp5BoEbRMw,9658
pne2UEILX40,1866411
eC9vnRUv4Xk,7130
Y0CNkB20uuI,1214
wL9EWwEggtA,1019
Ez3HSdpfCxE,2779
wZ4TZt5UbCE,2063
HQOBt3EuAz8,18639
OU0SpubOCPU,157723
tPXgM6UKetk,7595
IUj_g3UKTdo,2460
4GVVxUvkjBc,118304
tUUk50LyTW4,16255
Ijo5t8dpQCw,1217
H5GWvb_aUxM,26436
pPAdyiKWdm0,4866
mZ2ZfIaEPAQ,32314
hMLf4YP5PiE,6283
rCUCWBfSBho,38303
DjOBoYfVsZ4,10379
wLJcvLKA1Vw,1639
zd9L-MurkvE,26015
UctODJkAYmQ,8300
NbYW6m2TiZE,1760
suC702FAM2k,10287
U6nPwxigm2A,5657
BseS5SGWcEc,60044
bytLRH9_QSg,3165763
Oqy0_fy6Vmo,5038
PhynzczZ3q0,1083
v2OgeCIk6fE,719506
IeVbO-s6RfM,1028
-u8qF6dqx6k,1420
2OXjcnyQxlg,9639
T4dBYacSuA8,1688688
P1GM9v_VWIw,174413
r3asdA9415c,37966
y6jig32XplI,38595
-NPpVqUWXHw,31749
N9oYDjZ5Guc,36378
yTfHVP6NUgg,1417
_dQ4HWCWxhg,3093
15jf06u0UvA,7649
CHdHwjAk3FU,37362
AM1aVbuSSrw,8016
v8JhxnK1AHw,9468
FEAkBAXYi7o,4196
BAGB62AG59A,4046190
0yTNaba-_Qk,27405
T8eGkpbQExY,27107
_mvfS8rPn6w,1232
q14GhFl7Yc4,4187
xu1eqC1UawE,792156
vqnNpUYL7SA,14159
7bjUKlPQel8,2804
gufNyx9B8Kc,1501
pO74VphA5o8,5639
Vd1k7PBJ-wE,6840
eD7d2n9DvkQ,27851
N3Q_mIpXO64,65655
FYFqJRc1bFc,18422
irVNpQEzMvs,1040
7r28fS95nUI,24341
bet5zdXGrIE,5487
f6PlwpYpRtY,9687
fWui1hJH7zI,31368
EySZWMwTEyk,4559
e4TJLc8nqmk,782
hqf4L8CijNw,5560
qHAOPLZyj5o,18882
71C6QQzpbrE,1520
SLjSsVZRyiw,112656
olFK8CyEPfs,1703
zAj8jWhPqGE,1343
2OnDoW3SIJM,4674
moxJ7n_I25w,7069
tHKZBCLzsTo,21462
uNSy3gV3a2k,819
cZcP9fRJImk,12285
jXM5xiTJNoU,16688
yJKfgPsWGq4,3513
4B1WPD3_OzA,1003
1kBjkVT37eQ,40733
O1Hu7fJGamA,32277
sAhJBklc_K4,24815
EWsqz4QDTok,277
VAfw3Coy-YI,30144
yJd8oT53ZAg,17009
8F6KK__5YX4,26431
tddgedb26U0,1522
heWfb8-TGUI,702
Y0sdpRHir-g,6867
Ih_SRX4jfnQ,14892
J4mjEvvYKbQ,19483
9QDDDE-3Nu4,10680
7iz9ewB0Chc,25985
jFieQgPIz6c,5491
6VgznLdUtRY,29107
m_By9PFOk44,447
0gUNx7Ux_Mk,8692
ajfFiKd1zdI,199772
wc20SZZY4t4,22691
29KNbZHqXjQ,20484
w6n3dhfRY-k,13390
Xv7WB7hggEQ,98438
fWn5iPqqk5M,1570
v69JF_6R7J0,36942
cwq80UlV31o,1148
A1nokM3t2pk,17699
NXCVoqiXvE0,2021
KQINIEVbIsI,14181
DsFju-2GAdc,2519
DXj5smL7gVk,70665
bXldlDXUgFI,3711
C6M4mj3i71g,14036
2CjLyGgoiYc,25135
y9QDSb3OJ7E,2180
ww8QDW7EMSE,9339
imbX9O-NkMk,118760
QnDVgStarRE,1326
BYGDJGFdWiI,32716
KJlXolYQ3ik,6836
Jy6kJc0Xtyk,858
kNkIUTY_Z-Y,2851
YNU_BhDCc9M,1299
ZlV2qvkY3iI,2930
AG8fvJzvZEg,5030
3kY7aszAQQg,121957
ewzacqm_mBo,14453
uHaEMz-VNak,227624
yJYZLOgASnE,120042
IOsrzS9qqjw,30795
FhqoX3gjgFw,52770
mCDvO93UI8A,6382
Xl8VQHtAADI,9000
P7RGE1YcCr0,8097
Ag5udWcalTg,9521
aEjAUkRKXGU,200053
_4QHHWDjeag,4426
n0XWEXsbMsk,49554
YFV2SsBzcUw,27012
jph6zqLlMs0,9466
yj8H08psyMQ,117894
VxNrBYVBrqQ,9846
j12UUZU94to,29854
ecbIbY_NuLI,10533
MfYVaMFxXf8,9788
GHHybS_1XFA,21189
EVzspC8yhlE,2776
Doc1wL96pAk,1167
oiVozPyvXNM,1236
nzCZ5245uSw,3434
v09j6UwRSMk,882
s6spnzp5RDY,978
-ZzWgfbn8tk,1369
3fWju0jvP9g,17230
h6dtfDeYuTA,2913
5bUvQNCpJw0,32052
dyWBf2YJeM8,13892
b3Ma6CBfZws,6145
9suUY7DnUlI,16306
DzDSxzRP6hM,1059
0j1aOXYNsdg,3125
73uTtP4BlEo,2795
gSOO8dQOUd8,10302
EWVt2urk2Co,15786
0AhlUTvkj9k,17072
FeQw-SKfuvY,122200
SmKoVMMEH-c,16797
jMfrUKnAmTQ,59828
ZtJ5Z1AAhWA,479954
_2uSy1qMeNQ,6819
zMUDwgjnsOc,18563
NLL_xSWSXPw,3880
ylvGuYC-Zwc,12851
5jXYCZPHQqI,2284
ry3aVSCQJmc,2891
INks2Pn5Gcc,25821
uZ5NdxUC1ic,5475
DQjNgaIkygg,23367
klrtYX36tow,136919
-1jMShJzTfk,1470
xfebuy3blPE,1003
ObK1Wy7o7aE,32172
Dct1vaHYHdA,1705
fMvUqg7MQag,110464
vPGE6uGjpSY,661
lQZSRcWI5R0,11
XVZPti9cNDQ,1080144
J3RzaNR9GEQ,660
FHyNlM6X-MM,19574
aycrXbjoXAU,819
0xBz5AwH91k,5734
U5IfaIY6l-I,1530
s4sH5uzryMI,3209
Bk9uMAAlxnk,32296
JGtjmIbwxWk,13392
Gj3cJ5Bf7b8,5241
O08EynrYrzc,1365
N8gu_-AgCMQ,223668
l0MlAQHz-iA,1596
vmXKlIf9wFo,2117
uwMfcBb4Mn4,20605
rYLrsbDCnSg,566
-GX79SDMdCE,8991
Of66RB8aegE,7852
22qiYQY49-w,1016
gtXxrIUNyF8,14
bPKI5juNxvc,2212166
_H2T0aDQn-k,2608
UrJuvuXxBXI,26481
5QfhvoqFcqs,34882
UlnCyopn7cc,123572
Jt5Tczxy2Qo,29269
Oi_g9MwZdxI,3152
CXSeJVTlMd0,14459
3AoZ9gZXqhc,2475
Xgp_tfm2OQE,22593
bhkfIg1SbBo,19017
Z8_GdPsWiS4,8116
ob1N_w5Z4Cw,2169
vuI5CLaaVgg,8016
tzAa6KOMY-s,454
xEMYCrMsP-U,73393
LKLL6QVBxbc,1079
___SR7uMxQc,21137
z4e6tt87HlM,36863
JC-WOJqHalQ,9038
u_9XRG6yCu8,22236
vdM8qxw0yCg,16
ACxCwwV7ZfE,3145
9kUo_FpNXpI,3045
8AhgEbTwusA,7140
co1eP75Mt1Q,7495
VpYCXG9j__o,22999
teMvGPbBKrM,2117
_PqtroMvE8g,3228
shRZVIMPXdw,24443
8bnOohyrgd0,10291
u70ZGjdjckw,7405
SaCP5yZMEC8,621
qILiY5NnMhY,16993
BTIkRrs74hY,3016
BahT8krNE64,29501
MS39t-CEKgA,3341
FVkyZRnR5u8,1292
UbmnYUaksyw,13515
iYiziUDxy5I,1092
OjDUkTj_544,2949
UIoLF3JrHLA,35796
ONDwofhH12I,2640
eL_BY54-dbI,66
kNenCzNBTFY,7226
jhkS-zFaEzQ,948
wUPefuJlBUg,2559
lInwLqNS30M,1224
BA0DuxmagMw,159
MSH5Kgfn-rM,999
pWuNPnG3fZA,3183
0Po0xTwDkG0,3979
psos9sdTQLY,31728
iTDx1JmMP4U,96605
y0cnx9uRujQ,5952
IGTWUJr9swg,6198
XRzYwkDQRyM,999
QM-pqSWvCF4,1321
-TFg-e9h8PU,27960
QcVaLmJ2KbY,908
Gs2rneIOZBs,26070
u6fM3sPDNeE,14922
OnDJrcwjeEc,1127
kui3299n3Cc,54760
MwG_ABP8hl4,38621
TYM5nOXRZZM,360200
KZCYzY7G2Fc,629
jM6Us_kznzc,13949
iU_IlIeUpJo,295761
O4K4Jnf0RNo,8348
sCSk0L5iy8k,31311
VyXpB-pODDs,2940
S2cURJTgb_8,4780
kqR2k1RQz4w,20890162
Y7bIQownV_M,17962
ia1PDsm0Nuk,11399
CndXvdyW81E,16951
xCSZJJLF9UI,1200
wAiM7F3Dtm0,443694
DJ8kOcK6YmQ,2865
o81VdN0MeCc,2273
AnhHfUFZ6X8,26540
pTUZYCRCMi0,31830
9Y_Nx01VwjM,3523
qjrZJh1iSS4,178
WKGi7rsQp70,36918
4MO7ike_Glg,45148
1pptDQ1ADN8,24664
CgCcVbGC_XQ,1209
EaKBQ6xz6Yo,2951
PsbQX6Z7W3A,34031
U_TRiEujsDI,87476
PzK33qjFznA,840
wlUEt77N3cM,10057
7y56X7dEEyI,160365
SllE3AalCOw,522
oIvLoU33-BU,38390
aDx1QbE1hUQ,209869
_pfnGm8zl8U,98676
c3VjevM0e9s,30500
1MQKO4ZOzJE,612
QsgxuMqQQ7o,31216
wC2hvuL9Im4,5067
av8kDSq7tvk,8676
MBrvvCyXHi4,3284
ouYt3F0YoFE,13073
jf0qcNAivX4,2224
2AeFCPrgE7c,28543
ZiqsRNTIpt8,32589
UwnlGPhWOXk,47746
4or3WXMMYJw,1119
KRjQ970aAEI,9884
53RXgA-c_sw,15679
ld9qQuNDbPk,18960
x_R2ExVn_e8,45427
jYWKkEhcE7Q,2033
lhiVxYYN92E,1680
Erw4omXJbcI,28862
pJ_KW7bWUVs,450
RTLGs2jCEs8,7993
_uUjzO4tOqQ,166767
eyQAjIL_csQ,32156
yOadTBT5xhs,818
d6UWeHxrFeg,9583
h2zvcxBWqXg,49386
yF8L0xJITDA,18612
1ulsjYTdL44,5292
OkA4JK6JCiE,1448
VVwsR02znpk,5972
DUy50OCGqmM,457
rVz-86n4toM,1581
LCb-VWlZoIQ,34092
H010RnCI4GU,155996
aSis-zwryqs,19844
teSF_e7TmII,699
SKSgP3R2X10,102639
BvUssobRaSA,1368
n5CT7aiYTvs,1174
clTAkbgU8Cw,1836
1ryhkLjuOls,9040
G5zBq5Jkz50,9214
mmCd_RINIyk,14365
bBcBcyqxkgw,9907
I-61PgC6tUs,1260
9ETCJp1TNr0,74959
yfzK95ocyYE,58820
Drzn6qV75tA,29511
Z5M2q4K3wxo,12633
mg8jg3ejqwQ,1128
gwQLEC2x-CQ,231862
hK8mCfpYkrI,1628
JrVTbwbFApI,2267
IzZphRpVRRM,1559
6bWQeS62Qjw,8250
ZGeRdRb__lo,3850
TwsJQgCFzds,17420
Sw00zScsfCM,3357
yLISAWkmpGc,38885
eTQPlbXl3bI,102470
x69kC1SCS6c,1462
vFdCL5kzjeY,24744
PM4cM_b1WGc,1391
mV7XeHIKh9A,15688
V8-sXiRAGfY,16358
-FvLuoV8eJE,2350
xdMgTWb54qM,1107
1G1c5sKkV3I,31221
ldl0Tpdf6-w,136458
IiQheetRz6k,25210
QlE4xa6P_Cw,13420
iHeCx5ED3j0,3898
RA0pE7thXKo,132851
gqKXngU2Gsw,1198636
l69sL_jEcOw,27943
UrCEaSErWkQ,10318
eo4fRcoU2GY,57953
VBY3K236E0Q,11960
LusaCarsKUk,312747
mLYcSyLRnMY,34608
Du64DYNVU8E,52949
gFy8yMTDmZM,716610
j_6se7c91Vs,1036
Xw75qCVB7Js,41778
v5pkVaROXnc,38238
rVKrHWf9-wM,719
-rT9GZDFymc,49889
XoKBviupTpI,5508
ioH11fJMjv8,4370
fAuV2A8Qn58,27270
BF3a1Zmvb5o,5254
KgQFhTSHT60,19116
YdK0QWPBMeo,31510
gRWNjt39mow,53488
YgdLBRuI0Hg,63408
GeDoYlkysmk,11855
cN6Hyv6TMHc,29
3OXQLwPij9s,10268
l1aLdMgqb-s,1238
nWXLbbqbpAU,448
fVAQxgLLrsQ,29064
Qpp0GspEuSw,15298
VkCIXqS6uQw,84740
iC88qeEm918,16707
PQ7KJJLgUfw,10688
Ey408GDQgzU,100897
4qKalH3-QJU,28327
7BeIZzfsipk,16258
9-_h8wk24wQ,4316
YAKOOahgwWA,361842
xadf-D5jSh4,1804
Wdd0x_uOrb4,6146
k8oG2vBi_Hk,3281
MkC7RUQTYls,17952
6rcA9j4P6yI,16343
Nn8x8sNDlAk,9962
1rg7GAcecB4,2681
3ni1Cu7HUbQ,55352
FiA0g3RRVtU,32676
0GU9JDGh1mI,10747
n_OHEBGeTMU,22406
bZmodHM_Sc8,2759
1BgGauDaTDg,11866
Uw6n7PrX7uM,286547
xc-uztqS2dI,5993
cfO-MkWXjh4,82
gJrX8VuXZ8E,143482
YKDM_aMx1-s,25692
ipmr2hDox04,6995
7hVLF6ZZIWU,1292
ODHJZ7I7nlo,2524
Ql5KFONka98,59623
7XQfffGkrTQ,1672
Q9oeRPWLQm0,8302
nv_tfqxSYt4,47688
W41ERvdBlB4,2568
ZKSrFbSP6WU,1496123
0CrrLLEpA4M,2016
4vtEHgtvcCw,5314
MvATe4sPUxs,46099
_Un9KEdhO3A,2224
LO4JK_JCOy4,27076
gy1EwN-XCA0,107267
ol8KbvSbc0c,872371
jLYAVCVTV6w,29174
DRFWVymfzoM,103465
84ljbuj6aDg,52274
g1N64Xzn_Ec,258257
ZIJ3FndUpck,1241900
ehjRylLRRUw,26096
iWMUrWrOPnM,40615
I773-d0L3r8,6982
EpKpHR3kar8,9128
hzr8yRyEMR0,1820
kdFU2mi7t-I,28526
hqgBJfAG5S0,47776
IK6X0C16Yhw,1526
aUyHSGS8dm4,2665
z5JmTRZynEI,10752
XF5Geh2mWZc,8840
hofajhGq_Pg,26472
NsVvnc0u1K4,32425
mwM_wCL1mzw,943268
ie3Yqds7E9E,1075890
hxRTwxP0vBE,300129
dvWG9mzyBQE,27279
BqdGQbvPqms,1080
nFH7TciDYqM,23272
7wFFy0f7fMk,2454913
ZDXXQHAg8G8,10338
ynEWBxCGMlk,15680
UR0C4NKwEBw,1392
Lhvm2UOt0u4,11162
YoeTi43QGJQ,22648
DW8B1AK0fIk,26485
psXHe6Ebfz0,10934
1Y1fbYhwRYo,801628
IuPdh4Z37Vo,19816
Zbq2Iexu-z4,5902
IYPB685USPQ,72844
EWh83WnKZgw,329163
hXsN0CRsqHw,28366
DPC6_eliHak,9976
NAbj7riCO2c,2018
AsFa834IA2w,24170
JpW43y7sUpo,10500
aB_FOG8AK1Y,6114
Yxk0Rx6S-DI,16220
xprL1h92PnQ,16330
HD-C117LFcA,3361
hZT3r_gD96M,902
6n5sRzJOedA,1051
sxO1FOFyq1I,17771
H0O05wSMio4,14834
YC8JJ59vgv4,407
TWHX_FamySM,1772
6wvHGhTnyoY,18576
qCmoUUSxyXI,10111
XEeVihGNTw0,584
TY_6PpjOjto,22941
a2yW0kObTz8,2415
O-dGl1vys60,60820
YBcu99EYa6I,4054
Quo9X1HYYPA,18764
HKzkRvtVa9o,23939
p_IC4fhIY3w,20298
xhSsUw0erE8,400143
jYoMn00Z-wI,4433
45PA9SnjM7s,753
0eVslcp6jiw,1843
FIF2nvPeSo4,15380
SQmakYBG23Y,831
rtVB6ESW0ww,31599
FxsAUs-Ay74,511
4d0e5aEKUQw,484
OTYiExHNOWw,1122
XDX6kCafX8Q,2374
jLe_DDa-AQ0,119134
huf5mU7gLj4,1216
GBoxB-IW5N4,38532
12JvWIrVMes,2113
clqxxNorVHI,16896
3vsnkfNNx6k,2498
qle40dHF99Q,1916
J_2c5_WalSY,1296
FlJK2_lzHEo,3177
XGqLSINwtXo,21811
0KKGBfOu5tM,8145
4cdE9PwNWrA,537
BlrsOCB3_Jo,8439
fBdfHBKfofo,85737
tEuPGXtZdmE,1657
Egfd93hgd20,13373
9Pd_57FH0dA,1196
FK5Me_xbGmA,14681
UX6U9iyF0cI,11768
lEkiyUEg6bE,1069
w7RlsUpoCjI,1076032
Uwe8ygsCu0Q,1031
3ERjZvljWpM,14038
0svKet6TznA,303
iJsziMRyPWc,8042
Imt6TPw8RXc,644275
nArYDedhZWg,37789
PlqVOE-IZbU,8164
RM12OafN93s,3181
R9JgWf3oNII,250
ynXnFVAouos,7142
ab61bnRa1ts,1771
EZerAEgrVtg,5947
db4MpoykvTk,4056
XEuop7c5fn4,4041
mgbIj0fVSKk,2477107
tJddHe2H4T0,293
Ivx9rLIEGfs,32545
XyxJ7OKR2hw,222
wU-tGAAh9YU,146689
_E2xXzHsJHw,1424
CazXdgVzCKw,39207
BUry5dJGedE,17473
f54WD2ZIUcY,10409
of69KdfZu-Q,538
khBVUueCbZI,209
7H7YiPxooaA,30297
W4MOBUFeSUc,19096
7iEZAD3yq7M,9522
GKSU3xkWwwo,601
IiS6zWh9vSo,49375
9N-CcbLbm64,249
seFBd7vNR_w,126
l1pdCTpYh3I,99502
HwO_aFxLk54,64
VYcSDN6IAQo,1828
9YhIY_qfBuU,11211
Kb4U9MAk8SM,2635
YIHV2bo-gTA,6382
VPU6oXA4Rl4,9163
R5w23EVYP00,2431
F-1tA3ppw_k,2635433
jZGC1-YGDSk,1777
XX4n2D5ecP4,2472
4k3AByZgIrg,1312
loz1e-SpFgc,11251
qop1GFqmGng,77477
f30EAlTbRx0,3068
SVNjy4-3xGY,1036
jOHAxG0y3PA,1209
cuL0T9TYIb8,1680
Iql1clnk9Tc,5656
0gioZsjquxg,731
kwMK41S5wUg,17089
hs2RnlwvRy8,1270
cT6MJtvs56E,743
aWmEu_93vII,34804
AY4FTIIlbaA,1468
ds1A_y8IZqI,9468
o2DzfBfSQS0,33722
CBX0Sa1fK1o,674980
Xme1LJSE3fY,30068
e5CTkKzlIWU,180
JlpNAn9lyg8,162192
8WgkvxdSZIk,8824
0XQHwJZ1TkY,8801
AEIvqkPnREg,188125
vTUEoCmaEQg,3783
sr9mMBUwiA4,3745
16-lzzkyyew,14333
jHCPbuUcOrY,31927
JNPKz53BG3g,752902
9wn2qdOw8FI,43211
Hg6LG8sNz18,42345
fDpfzQ7w0AQ,127359
YCQSqWz72XE,220
MgbAeN6F7Z4,285350
saNaHvsI_c0,1357
5wV37MzwJuw,33025
vZq-na8vssY,1879
4ATu-6QhJ2o,9330
dkN-xuvQnuQ,37944
tV6M-4x0Yuc,16126
YuFSfcXR-j0,2337
vstQEwPWA7w,3623
ziMRCyJ34dk,34660
-gQwKC3r86I,37262
n_ywtNN7lpo,193
sAnBj7RNAhA,2114
JrIxZS7jWds,3216
YmrbNCqNeBQ,10873
IGlLWl_sa9w,1158
G0ZfZG6rOhY,12331
P7DXqRx53qI,177975
S3yLc4dYgEg,2240
F6KF8e0tlrM,2878
QV35aejBYAg,1000
6aecRYxIy-o,8483
lA83GfNccxY,20044
CsqtNBySoCM,9603
3A1m8GUlecg,282612
tVmDrHOEBVQ,427808
kqIJswnpRXU,1147880
msdgXzALB8U,7038
fhO4ELTAeZg,7405
rTOe9EqZU_I,100065
TOIUGtUQTqQ,3053
35qCgJgQSVc,243
c77N7I0IROU,6007
8_B7jJk7c1E,10659
AROinBj3w-E,3101
UAwN8JpgbHI,4958
AcCeRTBXNEg,11833
VWqbVzljjJU,11967
lC-mZ8PyDIk,25259
lyClBjC2MfI,79428
soPCpofRYoM,829
2TuhOnVOjOw,946
i0b-U6n8PGI,1335
BwOHII_GS_0,26470
KOOUjZEfJew,944
wnCaz7lCoTc,16892
yu85ooDoZ4o,6853
CPFDN_OtFK4,421322
V87FVnaqkO4,962
8Mat7Az0GEc,52929
U7gqNhvGT54,30300
zHZP1NVBqBU,32672
CbWdstJaPKQ,1699
xQ9WYCSAKh0,185
WFLAYr7fdVk,15908
HKbyRudDnFM,10589
_fcS0vi0MeU,5867
sGtN6ie2hN8,5173
EL0MJFJTZ8w,20913
ligcmfsSEhk,1371
aBW92tkHkjc,57105
B3DAgHFu20M,1040
u_n4_EzBQyE,30947
LeGvxqZ5h7Q,4689
z17LFPcyPGY,14628
QUcF8n29HbQ,1660
nRxSRHcLUKQ,34170
S6vE6xZOI9A,4873
EiT5cx6vpFg,3328
njyCsI-XFwY,1067
QDHcrQtNa_0,30111
qbqNwD6EuEs,9357
DjtxU3Ta_F4,296
o9GxUtM_Cpc,27179
OhPtx30fZx0,953
RFy4TtL-vIs,771882
F9BbYOZ2IlE,577
34NwKZgRUKA,6671
pPDTxu5Q-3U,281716
JfuZ27log_Q,17117
ROn4mIlDAuM,1896
NWfea0Otr00,112983
781WNIZyJ1E,4219
cG1oNlqCpvE,95036
t5ej9mQP220,30370
jFGkTrt7Mek,5220
_cIQ0uZRENQ,37245
FRHeLYrp_gM,896
TSTwADEKQzk,959
DK-Xsxk3XsU,32118
Sy204YuXkFE,1787
aIKDJEvb73g,33588
Oz7rDE7lcjw,24225
DtH6F0ftrl4,1805
6hvhsUmFflQ,759
gfAXmR1vx_I,861
n6LbDAmYOQM,1192
QEzreWTfzI4,3915
r5lG6SRPcvU,1032
_qm27wf7Q6w,712
1KVnLSo4xgs,396
UDDZ18lHyUw,22460
exUDVcrlkrQ,21283
oAKFNMMpPsY,601
AoeW5yAIw00,31620
IRjTw0QiE0E,9414
Cr2kpzA06hQ,76509
3bicPrxWlNw,4613
P1FF17MeQes,923877
l3whfxFrQV0,4407
2SoYGvx8soA,31243
Vp7K-xffS9I,1420
g1J14A-5cqk,20864
3v5oNJ2_1RM,26
ZktTVDGlEag,1972
Xx1R299oRrY,24797
3S6aTk9l83E,7
KVfVMMqSi-U,945
RgnxyQnMmrs,736247
m15pDYWvHH4,1202
ASGZgB6Y3mA,20
Df4nWiuSwAA,1695
2v9sb0wdmpQ,31
D7pJr0gVCCQ,72302
bK8LiZg4IWs,3044797
fzc1eGjDDEY,29
WnE4XC3K9gI,2657
FRnUHxGntXQ,6
ZSAjs8ISabM,1333
tH6gVHytfE0,26663
0EYINDjLqK8,502
n0ABCRlqIwI,2130
j5gS7dKwpJw,3245
IajXRrNCgQU,12998
DRD3laoobYo,10723
27eEnHYWmh8,4016
a2SWJgHvOWo,145334
JdUrsH5JLMk,14818
gWA-wLoDWK4,72088
6R0mwK83yuo,27604
hC-QOTqERfw,102388
r0g6_B3JsOE,60323
sgwSdefOV80,16735
57f-PBcY9Ls,5518
HgMUgLXOnrc,660
hETO9BpzELw,26223
zBmN7O_1A7I,63739
pKHrJn4IiQ8,77558
nEnyN9SlFLU,1942
79drkwiESLU,21014
VVl_1MCn7yY,1266
JkoSOoxTgNc,22232
AwqFT4_NZmo,94732
iiDkrK63PeI,21242
28MsYeKoVvU,4151
AAmkdhDjQOo,108277
H-Ty1EVNxO4,126932
