video_id,hour1_views,hour1_likes,hour1_comments
Fg2E2aRR8NY,0,0,0
MK82zUl-BSw,797,9,0
RFGUlDgFOLY,4676,84,6
BsHGma_OawE,967,45,11
V1Mo4eG__hI,1980,168,11
OQPqAl_sCb4,766,15,0
Jni421Pen0w,6085,301,7
YgIJ4NNf5gk,643,206,19
BJfhWSYMh80,612,146,14
olJe4qbZOEI,74,54,50
Ty96twSIxWU,6876,19,1
6C81RWJqSzs,844,9,1
FYKiZbLPkAk,2754,268,46
eNkXmSbwgVY,114672,851,7
Qoicf8S2-kQ,850,43,4
sqVWunPEECw,2853,235,77
90DQZfPa2dc,245,0,0
QXmfETpUT5s,820,81,9
b2ey5TThGzY,1707,17,1
0tD006DWHYE,363,16,1
ucS1eXVahrc,1961,343,4
65MCr9aTc10,1224,6,0
nslF_jupdNk,6181,202,11
nQEWGYG2KUk,3127,17,0
ylLbMNlzcLY,707,2,0
Ej-7Jr4qWNI,303,2,0
frlnwh6U4RE,373,6,0
YqLUeCe4v1Q,561,0,0
ewpckp9vfkU,509,59,10
wTtvJ5i4fTk,601,6,0
Coy-YfjHkO4,5359,70,1
JAnQAoAXLdY,10066,672,28
R_mJKcXhdMo,540,13,0
I1PN9XSEaL0,55,0,0
1tuko_GVOYY,5377,234,5
xfSt6GBWzho,546,1,0
-xN8ESOht7c,135,1,0
8DC4hlb9UXU,1185,17,0
5o9vEXpL4V8,483,6,0
QVpRUhXaIX8,7,0,0
cZzgdINopYE,1172,0,3
6sSTUdhyB5I,546,13,0
6-uhjlAxkoo,495,42,2
Z__a13JgCng,5693,38,1
6NSMr_zJQDs,2222,72,0
wZKRd5kzARQ,676,3,0
CHMlI9JoEd4,64,3,0
tN7idsDUryo,2010,172,5
i1tA56HMBJU,2631,0,0
VsYLNXUOOhI,445,37,0
XsjfiuxR8LE,1345,47,23
IoK-RRqqooE,617,32,4
lgdJn7kc28E,834,13,0
4GSgpKt0Gko,311,0,0
e6KgC1UX90U,621,0,1
IXhPbtaz58Q,309,1,0
xVPV7OcIG-k,4733,0,1
DNbrzjKNNd4,3876,379,0
kLQInyT0uZU,318,1,0
TQAHNeGEmos,986,39,2
X73LBL_d6TQ,236,0,0
WiZCAVobwoQ,995,33,3
m0oIY-oMehA,2235,10,0
aqYQLG-MzvU,623,6,0
fi-8rSblLjs,1266,10,0
QVgKGg-jw1I,5135,124,0
9dAZmnirWFw,717,5,1
DGLDQa5Hlw4,711,3,0
FQ9_deQx2h4,2593,86,0
zxPRwlaJpxE,20634,165,1
dQViNQFW6qM,4214,38,0
kK5x__6AoTI,1360,25,0
e2p3Xo0VKJs,783,81,6
2FWZ1cZuGL0,539,5,0
HYFmGd9xH9w,817,5,0
f3KArV6sIM0,423,59,0
iS9rGr3YmBQ,1427,128,15
sxqN0YqhiCg,768,3,0
AaHzidAxabA,0,0,0
D1IyOJE6YOU,37,4,0
nVx7w11lYDg,765,49,1
Wk5-j7LHLCQ,5808,307,2
9Ip9zypvc7w,1775,160,6
2K9UIbyktKo,614,68,14
Y27DVSxsS_E,418,47,3
xGAwjkUDR3A,506,7,0
yfQkCiJ41o4,406,3,0
XGE2IcubmnQ,404,0,0
7ssv968IIEs,3319,34,0
CVv91HMWTDc,1032,0,0
QiZXN17ojpQ,1030,9,1
DedH0IY2ESY,24516,365,0
GuKLXzhUTZo,822,43,1
7Qa8Jhbdti8,399,3,0
JxHtBMwHODE,515,26,0
MU-hqqWhdbM,1121,0,0
UIkLVR3_aNc,473,8,0
4wGSwFqFkyU,593,1,0
s9WbAdXpZYs,923,5,0
uhU67wUL3Zo,565,3,0
h7krc5Mcjvc,1879,0,0
C0Rrbe4CJiY,666,3,0
W3rhvVZhD0g,740,4,0
mqiI8plAMvA,965,5,0
isNYireza6I,342,20,0
5uKYyG-7U6k,516,57,6
uaWfkkgLdFo,688,9,0
FsmRNeNjhpc,1,0,0
8DzUAEvKaaY,3628,211,2
kfR49pFfzp4,17596,691,2
ntCbnvFcuwk,603,9,0
dgTxmWWXBDE,12638,86,0
A39j233kKNw,569,11,0
j-nClg7maDo,5162,248,4
ia3Dj13vaYo,1488,7,0
E2pSC27ibuI,689,45,1
0Xakt99r5hw,1,0,0
Yb2vYdhH41A,378,31,2
q7hHuqevoEc,556,5,0
qfPONN0ctdY,661,2,0
9abTTgRGMXk,670,14,0
xYucIXgBPSY,1532,59,0
apBcS-e55No,1524,136,1
sT5BZWzQuwI,319,13,0
vO_kte8EEH8,672,3,0
JRuZsapoS28,260,43,6
otcokFsRrOw,3963,79,2
w1isVBDK6sE,743,37,0
ZaAFklj4K9U,4959,737,190
CG-Bp3rYt6s,3353,67,0
Y84RIZJXr40,9963,791,14
vNxNBCT_Lmg,2316,35,0
NQvTvFgR3dw,1259,54,1
gXWaz2_niIU,472,0,0
kSrJ3d1qFhE,3981,332,34
buXX-QiLu4o,32505,620,17
af9Mm5FIoW8,3678,221,5
5c3N_p-k85w,2403,127,7
2uy3Mqd47ZY,2152,191,50
ahV5ohRku5U,2025,147,10
0GAMXCOFKKE,701,81,4
YF5-nQjbmjo,1604,126,27
ItHhx99tKf4,5158,1050,1
my1RkS7ni3k,1282,0,8
VOAvznCA4nk,604,8,0
q5Y4QiVOYl4,1209,0,0
iJ8EZgOQD-I,620,4,0
tKX6Vskfegc,395,0,0
XqGoIrWTbKs,126,1,0
6PMsaAQjkuQ,587,4,0
SMfHsudhaMM,853,6,0
84hhqbAwaaA,1023,2,0
wXlOBxCBYxo,3135,106,19
TLkTib_YtIs,3543,0,12
aIwuTTpkHoQ,1336,0,0
Y7AUVf4AIrg,521,1,0
udgW-igtVHI,4012,238,11
dcpc8QkORxo,15699,869,7
QLRCObgO7gs,855,25,0
AH0Q6-LTig4,1052,169,5
ye_cNKvNAEY,26768,691,2
nqeNOaj0tSU,1174,51,8
wdGXxRlGlZU,569,6,0
2ptK_yTtDEU,2277,67,4
EjK68fOgYXI,689,11,1
1JfjwpayLO4,3680,504,7
tNrv_ypC0vg,456,12,2
0zjl-NqDG0g,638,11,0
TrOwGKhODk4,1535,24,0
KFyKFU3S1aI,2149,49,14
irUuHtmu8Qg,705,65,0
bjQ2hd3Eeg4,2378,136,1
GqMXY_ox5TQ,1007,45,7
zY2bjT91PKE,1529,82,18
WdZCkp6Oo10,5082,767,2
qJwYm3jZmS0,68,1,0
h-wBolAxJVg,23376,177,4
cu0eEGFbOI4,72,13,7
dZx3BySxYxY,477,0,0
xjLJLuEXaIs,813,1,0
bj5IOVlEjfw,583,18,0
u2H55dtjpWQ,327,13,0
_Ys_HkbFigA,1694,61,0
auY55ZEIiww,326,0,4
r-ayuhvG6Dw,3991,35,4
M7EP5RqTs40,3472,87,6
TGyu9TMot50,963,38,4
JN2VGocG7bM,940,15,0
gN3iB6prjIE,69,2,0
fmSmol2fnx4,1354,0,4
A__lwBJHpsw,2376,0,15
zxQIeRcDFwM,2771,85,10
6xb8G1Cf3SY,3001,442,31
a8-KjBmpPtA,5500,231,37
GoREvIudJU8,240,0,0
CARoJS705hU,1681,95,5
t00_2cXXFIc,105923,0,1
PuFjdyVQOrU,1378,111,9
zPeAoQQaGJE,1566,40,0
mNSdgO-qc9U,4491,0,6
gJCuXZMlwv0,664,0,0
OmkhJWQnLow,297,1,0
Xq-_stBSvAI,1302,12,0
CIxjnMdE-0s,758,8,2
td325_ifa_s,998,0,0
KFmVZM7uL5o,367,75,3
Q3FoJEPPEwc,333,4,0
KD2M6_kK5fM,465,86,13
2jsL4YHLi4I,3500,332,33
9OjkkxSxgGM,1418,40,4
OrbgxHoRTD8,2216,267,32
1tioK9Q8uos,890,3,0
wB4m7VSqeVw,1634,0,0
FsKR5ajwqFQ,448,1,0
JL1OL60nhSE,1082,0,2
QMk1RHxcdmk,710,0,0
f8C-VLzlZ_c,419,0,0
qNmh_OFU3Hg,1613,31,0
Bt2XAj21toc,2071,34,11
7gLXtrZLkAk,4470,1353,72
ZLL2TI4U5_8,8027,0,10
p0hcjq51ams,2229,0,8
ONXVn3aYkIA,911,34,1
eKji8LlAkAA,1985,171,1
zty6UmRfdHU,792,38,3
KwNTDSZ0MFA,553,0,0
OEwDPa1korY,228,16,0
_ukW2hWmovw,3366,114,2
Fswavj9mNkE,299,12,0
r9jZyY7LKBo,432,7,7
v_ka9v0cegI,448,0,0
tG95J3DCn0I,2569,0,0
Qqa7vOdlKb8,837,36,1
fMMrr6U4NY8,3344,110,0
FisNAhwcQ50,5267,222,12
PWVbAIwu8r0,602,10,4
3XsBzcZRHgU,412,26,0
oEckb88WXp4,1126,4,0
goMZaWCuLSw,888,30,0
LHudVUzojbQ,1138,9,0
jTWYagTc8qU,235,10,1
zKFk1j_0ii8,3809,77,2
IHzwOaXH6vU,830,11,0
EJ0luCrWp-E,687,13,3
R6s5fPb7338,1093,26,0
tcaUZKsmkxE,820,10,0
_0auzKW9Ivo,2017,61,0
v9ZhYu9zR9I,631,37,1
6dXJafPNvH4,341,0,0
eEb7CVuknjk,0,0,0
gwaQHuwFBL0,421,47,20
TvCFWuVVQGo,777,10,0
QDP-9Px5JfA,1016,10,0
Fut51RvRe5E,149,7,0
uO5iXMsnrp8,351,797,28
9cO5n8Rl_yY,231,0,0
09nAMc472Lk,27,2,5
-rFprwfFc0E,544,7,0
bQ03W947DzE,6314,452,7
yn4K3zTLwZE,1820,98,0
-A3GIk-pCJY,1248,82,3
wmaFFMOc4Tg,4836,826,5
BEX5wulj5K0,5095,452,7
Y8arBq-UlSM,9649,3240,116
mUXyhFAFD3s,489,123,6
xl82lrCxBNI,367,63,5
Vv02rZFPrCo,2338,7,1
FORZsicvMKU,19346,405,1
wlyCVMNprt0,4502,145,7
UE4KwbDlaJo,558,8,0
ro8h4Y8NRZU,2903,250,5
z_Z1E-2EZPA,1293,324,21
fbsTfoWNPY8,4847,136,4
LNrJIQCuJm4,1012,127,38
AVGoLONXdcA,1383,51,0
OBiYdlu4bNk,1253,122,9
0p5HHSsOZgo,795,71,6
pTU7OEeAFjE,196,12,0
iM6RafusaYo,1126,127,7
BoAIw_sQ-sk,651,7,0
1mcP5VZ52IU,9,0,0
0Y7vOI79ZSw,128,7,0
A0VSWitahXI,0,0,0
9MuWdhy2eIM,53,2,0
xNGuBCKkRJs,779,11,0
W7FywealT5Q,488,50,1
eusYXahkh-c,622,0,1
9kNtNuyUQm0,316,19,0
wl_G4gB_hlc,1498,98,3
pTHMAXtPwMM,148,32,1
E7C9c48lBos,2417,208,88
dPJxbY7J5Fg,6,2,0
RJ5gXodum7I,20,3,3
87DAhvK8IHs,1042,10,3
CSqLj_W7klk,174,6,0
G2Q8BLGOno8,73,4,0
cuw9SKaOPD8,687,35,1
ojkQeazVtCs,289,46,7
bXIEcYzAH3s,224,34,5
37ryu9n3G2Q,461,104,11
k63XIPGspEo,1061,169,76
1GPFkUFceIc,856,0,2
4LjFU_zWiM0,41,0,3
JmWmKZATutQ,35,0,0
nArTKbn6EEo,1007,421,47
NCE_jAptZSU,3556,623,28
R_Ou4D5KxbE,620,73,9
8Rni1SgPB74,368,29,3
hTNnGWC9arM,225,10,0
OKARL9CNt3s,601,110,6
jJF41Qnip98,194,47,0
0fjD7wpO_qE,652,80,6
4iY4va78nxg,62,1,0
wm4cpu8AUvk,220,31,0
7kB8kvhaElQ,842,353,30
M65HmpTEF5U,1587,412,50
2uKGdtsrp_Q,97,26,4
DxcIWtRrZgU,2110,122,0
63JP2TOCqhU,324,17,0
6bcwA_Iv7W0,494,70,17
eroXpdIOepg,1434,52,0
Z4avb0sFkRY,15,4,6
uMw3uFWxCvQ,1422,181,10
DABFu5qSE78,1064,73,18
99zasMGkAJM,154,6,0
IwpIT8aCYWg,1108,164,11
3Xbf95zT4e8,13,1,0
MMXlU6Ni-Jw,386,75,6
csYfmfB3MgA,44,1,0
y3Cw1KwFgnE,4862,53,0
yBnPdWd4MMk,770,6,0
d2D5amF3aYM,854,149,17
v0eyZ-L97Ow,413,12,1
IJXLl8TJsLE,313,61,3
gms7YNyEwfg,2232,6,0
nQjfuN3yisc,513,19,5
d8H6tbAgmpo,100,23,4
lKUGaKQpbdg,1531,163,3
GixgwiCsSsg,512,120,17
qUybr4I3KV8,42,15,11
jhp8z3FUCsg,527,118,36
iAMnzckXPl0,2916,375,39
ZV9DWb0mZw4,1413,170,2
hb-tiEbJHjc,1102,14,1
HMBMrelG6dI,926,6,0
yVZhyVXZ144,1026,6,0
rUxK0TVTJ3I,2185,13,0
ZmaK1JD4ry0,251,29,2
oGXysxU84fg,4360,1666,76
YoLbaxBLl00,2144,573,42
pObzWh3zQcM,635,106,14
oBbqfjDFa9o,890,43,0
syaFpcVe7ds,948,18,0
2dFtsuvLvaI,621,105,10
r5I18-_7SWk,549,17,0
dV601E4A7qI,851,8,0
9OKUM-0G1Xg,659,24,0
NgtieqcGKGQ,5889,1484,23
TX1haOl0Cdo,2,0,0
l8Kcsa4XCfY,540,3,0
W3kCnkt-qzg,2468,0,1
a-l0zYr1vbM,662,7,0
Ap-QIA2qtKg,446,0,0
15npchNIxHI,267,2,0
j0WpCf7MG5o,705,13,0
_dO_UJGGL8k,119,1,0
0qqacjxEnUo,5792,0,1
juCWrleX9xs,1594,341,5
-KWXlDLwqUA,5464,0,34
qaSX4WPuLhg,675,0,1
h-FDoMezE70,1110,4,0
bMp1SQk2awI,896,0,0
W0ry8VXlAoA,491,8,0
cmuxft1bJeE,848,94,3
zqsBC_pKuvE,1074,48,5
-ajxeMwU6JY,1415,16,0
NrUmIWNT2TA,148,8,0
f2CTOJyy5WU,407,7,0
c2UAm8uIHSM,439,10,2
hPGJVVJy4EQ,671,1,0
vhZ2mR_DjY0,3102,61,2
0j1pLwb1EpA,384,30,0
kpRjrFtJ144,220,3,0
P7AvGHekr6M,17,5,0
fbPQ6JTASN4,473,3,0
duaLhnvRpKY,480,7,0
OBvtr0cUFF4,283,36,1
meTK2GoHNX8,1283,0,9
j6nCu09vj0U,266,13,1
AnNyHyuKaWw,869,7,0
qk7sKzfRJYU,227,7,0
CqrXcNKI_Kc,578,7,0
efnWYemZ5Ns,56,1,1
lpOFotZZg9s,575,8,0
8j_Xh_XwbOQ,6091,374,16
QsJrYw-hiK4,1738,3,0
2RoW8C3HzEg,952,0,0
snZLKTkzxZU,430,17,0
fs6ZqKeaqDM,1318,77,3
OXVDzbJV9gM,1369,4,0
dyuSIUrke1Y,1002,20,0
POMyZ1c-vpE,12,1,0
f3Xa-lrJqi4,4272,0,10
aXyKxO85Mp4,565,33,3
gshtoXb9CFw,1373,0,0
xzqs_uoBuNc,12690,0,6
chMLfy5Kx34,1529,114,1
LN5MDPwnKrQ,733,32,4
KvVfESWEIWU,316,8,0
ZDgN3VgTQ6E,861,70,0
0JRNFhAzz5E,225,6,0
qiI8TrHwQ74,2428,143,25
IFNFLrC8L7U,4651,262,3
aubHiLG5Tis,1952,29,0
DKeYGV-SOT0,4873,305,0
RjWIvmjbjQk,527,47,14
InmemAFtTNo,1921,22,0
nLvJhZE2MaY,991,21,4
ItVhWqH2VPE,1923,26,0
I-sSHqUiy5U,619,25,1
Lt1vtxCbiPc,6093,406,50
GNAEJTbTsx8,1480,0,0
NdQklKSeCcg,909,9,0
83CtS2HtINA,1204,25,0
Ut7_nepTvKA,19079,1735,15
bta8r9To3fA,379,0,0
MuK0_Zw9jJ4,1844,286,4
CvmSms7M76o,4760,126,0
AX0oTgavBcM,5226,124,0
fIku4ZBougU,970,85,3
kWYPc4Yzbb4,819,18,0
SsE2T4lT5Lc,5148,136,0
byNoJdNXTA0,702,44,2
tr9AJ7zvoVc,1033,16,3
j2jLN_UAjfI,4524,0,14
9NeYjRE5UKw,468,43,12
DJrr6iSfYCk,6324,54,0
rNwhjG75YdA,1582,125,5
mX4PRCmVMck,1353,0,5
Pcg4cOUIdR8,144,3,0
-2ZXiiP3Ek8,1956,9,0
kCKDQoMnoZo,1244,9,0
-MVo4qGEH7U,5173,138,0
i025GYR6XHs,5344,151,2
7mafUHDRum8,600,21,0
fPsT5Pbg8wA,2792,79,1
mOmpYqfZvjc,304,31,0
Qq_GW60BTh8,27876,447,1
uEBxkHJxvxA,2928,172,6
BCwXEv9tW28,1053,4,0
fbDWr9dhVkg,4392,111,0
c10BJFlvlMU,2241,8,0
hu3VKp-Xmzo,3652,0,0
HPuaGwMEK4c,1235,34,1
V11LprrZiTY,599,12,0
LZJr7jQr2CE,1178,28,8
LT0Yb_-pXqA,2462,0,0
MNytApDRY6c,485,7,0
15v3fr5nAOc,1046,182,23
1VHrdCNUJ_Q,377,17,0
dneTPFinTc8,3080,80,1
Yd-IjmzgZqo,5239,38,2
Ay49Vxsp4RY,4661,122,6
bmv2mjkFTnU,363,21,1
NLGOfRF2Qe8,1278,225,58
wjjFUaqxTuI,4914,781,14
by52WI9vBUw,452,17,0
StXu2S_KRQk,783,16,1
xzfDeR0patQ,402,7,0
zFUG_E02-As,708,2,0
IM8wJ5Srxts,716,2,0
lIzLlHsg3ec,825,6,0
xnBakhKUPY0,1015,10,0
ksuw_akxqjU,624,14,1
0e4pwJAXkVI,183,53,5
xXP0EcVB8Kc,529,47,5
uNCg0-xdFgs,355,2,0
F5iUccK8RXs,476,0,14
YJLL9s9a8kc,1686,99,1
MTbZYc5W0FQ,1573,21,0
9-CcvvmO4Bw,817,4,0
3Yvyd245JlE,748,9,1
hPKXobIK-4g,4695,246,3
VzhtmeckFVE,1630,243,1
UNIO9VGTNNE,2043,48,2
mF7CVG2a6eI,4744,119,0
nhgpqlHZsxE,52745,454,0
0Ta8JU42Arc,4944,145,3
Y5RO6hnQkAc,1734,250,3
KDNti6RP36k,1796,64,1
_DDRgQghnmI,286,0,0
0Og99NJoZyQ,3012,99,0
PEfBGuuQU7I,639,81,4
KTXKMVFMJ7w,257,0,0
-CauWJGTuMQ,3847,25,0
75RDyz2orY0,316,12,0
IHtvWPm4Y_c,240,4,0
iohtqZjbV2s,5129,0,58
OHox3cWotvw,233,1,0
6F1XDEQSDyE,7307,147,6
5EfAyyCbOUM,135,11,0
b8DlQlfCGvc,73,1,0
pgUEMtPrQ0k,2116,0,21
1R9eOQ89cB8,53,0,0
YHAvCzWSLVM,584,0,0
uOtAagps6p4,1214,4,0
dx3ThnlwTzs,2306,54,10
3Wm10MHu6Ok,2102,53,3
6SSFREOMyp8,2330,149,19
IgAUsYmMbL0,217,27,4
A7pROtgM3HE,2276,165,3
3516PsyZ0Qg,813,21,0
3e-1vBlCSeI,5209,0,1
x61C3b9haio,865,7,0
tdVPDeDPBWY,862,6,0
MtEjkVL-3Cg,248,5,0
b3TwkHeZkp0,439,2,0
4ivs5PCTa34,3144,0,0
rgPMIgV86_o,152,17,2
-HT-Tnse40U,648,3,0
FqtrlgB2xo8,3499,0,4
jdzFqXppvo0,4869,201,9
JR6iG1Yw2o4,1659,177,1
PB22wdTQLks,965,7,0
6bv7VLHceUY,586,3,0
tIEyZGzCM-Q,6641,530,10
phS9JBNoO2g,782,4,0
ur_APCE89S8,292,16,0
UMxs73JW5ww,1544,11,0
sOCQGyHjoSM,879,6,0
8avf9rbG9D4,24346,166,0
D1lpTtA0j0A,1297,7,0
FkbK4O9tTMM,10671,123,0
2D27V11kGk8,535,0,0
hKj1wW0M-fI,833,22,0
ErwFxR76w68,689,3,2
nbSeSwUSq4Y,441,15,0
3bOnfslancg,422,4,0
-ICD9AY_KPs,17740,216,1
J1KMSRoH8tg,4299,36,1
9DTdp5Tfjkk,4817,885,36
Hk9CRUirzGo,26703,0,30
DxCH7mM3AF8,1020,37,0
wVVfr4HQU5o,3296,0,1
0cCP-IxMi5c,59971,0,0
QgObx96J6LY,639,60,7
h1Y950aniN0,1036,0,6
tA3aWLK2mMg,5173,120,0
qmufvDZMOVM,988,13,2
GOruMSv08go,775,0,0
Mx2L2rkGc5k,1484,24,2
rzVGLm5bGSw,314,3,0
sRzRSFRO0Y4,645,29,2
jNMJ3fZhtZU,5446,145,2
bwsQCUtnkA8,948,29,0
C_5Eg8LeXUA,6872,556,8
UKpcoeQacD8,1660,254,59
2_z-5zKp0b8,4944,105,1
jHURJr32Nyw,1265,82,4
aZK0Gb6pjvU,3898,38,0
ajDhIpGySKo,1764,19,2
CYeAfyRiBpU,2304,26,0
309SyS3V2ZA,950,4,0
gSxHg8EVNoM,213,1,0
i7Oo9AtkFfg,722,0,1
lDhTFXXW8rY,1593,0,0
TMC-Jg0pEV0,4881,0,0
3OwyOmyLxM0,1047,9,0
TQVsYlMVc10,994,4,0
0gAXYeYJTkM,3432,405,78
kAzVHD1twFM,1400,13,0
NeuPaP53XO4,1473,86,8
af5MDCKYOJs,162,35,3
PcyOJsDMP2Q,224,13,0
WXZ1l0Q0auE,1194,0,1
71qGTLjUid4,992,0,0
UKpN_u-Bqj0,714,24,0
F1NgGznE4UE,240,16,2
InqRDrH0bog,2225,38,2
lZMra8BG7zE,5242,1491,468
quzVFW_AqtI,1043,92,2
02FILob-mV4,884,16,0
b05nwVj-T9E,2889,279,38
y7QZ4b7gTuw,923,139,20
5Ibkfg7tAQY,4815,133,0
IslGHR9RTu0,27990,379,4
_ITeQn5S8sE,809,57,14
ezqHAKRwH3A,636,0,0
1gWub7kky30,487,28,2
0l1sc-sjcGc,547,35,2
S8KoGvZEeA0,132,2,0
VOF8uoXX-lU,199,0,1
8kPZQAsvATw,4729,233,0
HHA4fVC-axE,1962,221,47
TTr8rSqN5d4,518,22,0
onCsWXWeve4,4627,401,13
-BLRa1c5tWw,566,3,0
qHQOdVGmHRQ,1280,19,4
ZP1XUSVAEhs,4958,44,0
GlktjeRrh68,4535,319,76
0wSpI4Q34vI,9245,206,0
pcjJQhXi260,593,0,0
LXHLLsi3WgM,390,13,0
9niLYSrQAL0,692,28,0
XC6vtgF0-Kc,617,39,5
Qo03EGkcQFM,1167,37,1
M1D5sewwYfU,1414,8,0
IgIvQNTerNM,1904,46,1
VcE4jOY88KM,387,2,0
tsgj6_HQhHs,693,113,6
TBQZIRQcd40,631,54,5
N6QBNeEq3ts,588,11,0
XYiJ9yL31m0,215,44,14
hqaNtaCC4_8,587,9,0
ksEV2ElZQrQ,517,15,0
rUDMy1rJbKQ,1367,6,0
RhP8Ts5ytF0,1221,22,0
erQRRZlj5tc,104,15,6
AWYRdnzNmG0,540,23,0
rSJ43zQq7ok,781,56,2
ELclPtH6f4U,826,60,2
sGpWkiuEwR4,936,2,1
KkOdrgGv2gA,1515,0,10
f1OB97BtIng,3319,222,0
2JjNBWqyD8U,1400,392,2
LQSg0tu85ho,664,6,0
P75xKwJfwZ0,5463,439,1
fi-pVUgjhS0,1346,162,13
IGSjdUqND8s,1373,800,30
_LDSBGS0Sxw,1105,134,14
1A3YJ7cUSaw,1035,12,0
SPLX6_4k4go,1442,12,0
T7mqtSW9HiE,756,121,0
VwL_oz8X-kU,941,19,0
4H123PcFnL4,1543,154,15
3Z1RnGuSQVA,3049,265,17
eMCN6LfI_ek,1019,68,1
GNLtJkuhv78,288,7,2
idXi1iKFAuA,1255,14,0
rYXOQOEjfx0,20,6,0
UCjJW-f-AUU,4,1,0
MUsZ2TZ8flc,717,34,0
yis54WaVoGQ,2151,277,40
uHN6yNtOXDI,1735,1,0
a6mTX5v-C3M,832,148,8
oDplBDkbNOk,363,39,3
VUr9yf2lLwA,331,38,5
tL49yFYJ0cI,208,23,2
nns7pyaTPFc,361,52,0
kLx4ce4h16k,293,69,5
3y-hQ1xuEVU,326,26,7
lDwJTjRpy7U,777,14,4
kzN28kTdIyI,279,98,11
TaQiw_RLWkI,136,24,7
CtX_5-FgliQ,4,0,3
IMog_E_fsmU,102,2,0
O9VWXJilTnI,1443,87,119
A_NANyZh3bc,830,5,0
NTLvXWj6D9g,440,14,0
giUD8Kumqoo,683,99,15
NQMtOGETiZw,118,20,36
lApZtN5Ig20,131,7,0
oho7Hz2qshc,282,27,0
lCh1iX67oEI,816,6,0
-QXyycLFQU4,1550,148,36
PYPA2K_ipfQ,4726,354,11
vJIgjW2jswA,4967,244,0
qmIjwYnQyYs,283,5,0
VLTCHcljFOo,1381,33,5
6CW4A6m9iBA,4506,475,19
GosyjvhiclA,490,3,0
M1rBJgqwROs,69594,1739,31
zAryZqPKoeo,3346,351,107
60h7P7v6rcg,599,14,0
DSMH_hEkSF0,2068,258,11
GzJQDZ6m8M0,436,15,0
2FM9rBTW-0o,2894,138,0
VsF6oJUgl6s,188,0,0
hGndQS3J5_g,424,60,4
ztrLN4YRTak,512,25,2
Z5Abthb2HKE,77,17,3
18gtQwEleVc,273,65,7
VZ6tj8mJCjY,741,25,0
tqK6U22TBYI,6979,227,4
cRWtjFD5dTI,1535,93,7
f8rQXYYlOOE,1035,111,7
90UQFBkTYp0,965,100,0
5OskDoQI7cM,853,70,14
YYFsSqDq1Mc,236,14,3
z3CZTqwb6kw,3326,286,6
2fUDPJbSa88,262,74,25
XE5UW1FSR4w,10,0,0
Oef6uK_KnZo,29,8,2
IiClDihLIpQ,2718,296,25
1Aev7NU4XOw,4942,671,28
6P5nvt-ZH98,9,1,0
-fAiUuKu5hg,5804,839,10
hwuqteLcL7M,862,34,2
tH7kO-nR63w,1266,12,0
P32pv_2Ry5E,647,55,6
TRRwiQvf8Y4,893,121,2
rHjzThciCOg,1875,230,3
xr3-KNkij-Y,318,79,3
GdF-EuWK25k,731,191,20
bFtrFnmfErA,2146,2,0
01nHHRoRstw,433,124,3
uLsLWKerYxg,291,10,0
6z9sYkkfXYA,7182,717,133
eFO0ddctKRo,3061,557,13
1AozVqm2Yq8,168,58,21
UYmeGmcG4ik,1261,208,32
Yf39_UZEyBA,703,9,0
9Yf1xMPsXko,629,13,0
Z2vpXA-lxhc,939,7,0
Hlk6bsrbNzk,1458,95,7
KOscalbUjq4,1222,94,2
ld5zXAzOr6w,1030,21,1
Joii9a21C60,621,6,0
wFXZ-eX4J3g,435,9,0
Tk15Y2Dg5cs,5157,186,1
TOiZ7Xsb9gw,647,129,8
dnWTq9fYlZA,668,7,0
49U0cGedmHM,1116,16,1
KlAUOW7B8JM,44,7,0
zsIwo9tZtcI,7868,1320,10
WkMWNd7r1v0,850,10,0
PAmf8bSgCmM,1138,24,0
9jl39_zCyFs,101,6,2
LdVr5FEVNek,540,0,1
Pl0ACCDK-Y4,3835,144,4
uFH0k4POrcc,2459,12,0
GwB1ap3G_2Y,827,94,4
9GOj0rJlBSM,9325,929,8
Zq9EL2e1u6g,14647,338,7
_YNlOCyHeK8,1134,8,0
P4ke_YxDTUo,601,0,0
UDjinpTaU78,1127,83,2
C4x8aOAp1fY,375,10,0
Ha33aLZ5jZ4,561,83,4
jh3Fy5NewwA,468,0,1
l1dnA0hdDAg,5276,118,0
pbZax30Arp4,759,5,0
ic0tfLJCJFo,3936,100,27
b4216aemo5I,838,8,0
lbTFzjDurSs,104,9,0
erXuaKVgo8g,1001,5,0
TX3Ews4eook,767,19,1
jawmM2R0aQQ,1542,215,0
afb5aIKW458,4176,0,0
vqTFt4MO8Ow,1199,44,0
eNZpzgqUEMY,1203,104,14
HF1IXkTsnvg,221,0,0
K4xFibFB_Y0,40,3,0
vFMS9UZaBwQ,1993,0,0
oXFnXB2_CDc,1126,29,0
DhBe87UIyuA,1690,0,12
qd2Icg61Cus,1924,236,16
Z1yHyfjS2TU,844,7,0
d3btfMuaegs,717,23,1
yq7BfVnX_4E,10864,80,0
8OmncjZQlHk,1351,98,0
S8Bi2HZpaBI,77653,664,3
Id3sAwTyfc4,738,62,0
sR3qq4qz0U8,7914,44,0
PJCHF0fk5pE,851,0,0
VwGLIvJ5Ogw,870,0,0
PdyqTdbwOyc,170,0,0
6EJ4sKrUhnQ,31,1,1
SXAbsvHW3r4,394,4,0
OAby2Hfx5wc,577,11,0
oMQWb0Z8myc,755,7,1
